measure_start,beat_start,measure_end,beat_end,motive,instruments
73,1,75,1,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
73,1,73,1.5,M1,Drum Set
73,1.5,73,2,M1,Drum Set
73,1.5,73,2,M1,Claves
73,2,73,2.5,M1,Drum Set
73,2,73,2.5,M1,Claves
73,2.5,73,3,M1,Drum Set
73,3,73,3.5,M1,Drum Set
73,3.5,73,4,M1,Drum Set
73,3.5,73,4,M1,Claves
73,4,73,4.5,M1,Drum Set
73,4,73,4.5,M1,Claves
73,4.5,74,1,M1,Drum Set
74,1,75,1,M5,Solo Soprano Saxophone
74,1,74,1.5,M1,"Drum Set, Percussion"
74,1.5,74,2,M1,"Drum Set, Percussion"
74,2,74,2.5,M1,"Drum Set, Percussion"
74,2.5,74,3,M1,"Drum Set, Percussion"
74,3,74,3.5,M1,"Drum Set, Percussion"
74,3.5,74,4,M1,"Drum Set, Percussion"
74,4,74,4.5,M1,"Drum Set, Percussion"
74,4.5,75,1,M1,"Drum Set, Percussion"
75,1,75,1.25,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
75,1,75,1.5,M7,"Double Bass, Violoncello"
75,1.5,75,1.75,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
75,1.5,75,2,M7,"Double Bass, Violoncello"
75,2,75,2.5,M7,"Double Bass, Violoncello"
75,2.5,75,2.75,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
75,2.5,75,3,M7,"Double Bass, Violoncello"
75,3,75,3.25,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
75,3,75,3.5,M7,"Double Bass, Violoncello"
75,3.5,75,3.75,M6,"Solo Soprano Saxophone, Solo Violin, Solo Violoncello"
75,3.5,75,4,M7,"Double Bass, Violoncello"
75,4,75,4.5,M7,"Double Bass, Violoncello"
75,4.5,76,1,M7,"Double Bass, Violoncello"
76,1,80,1,M5,
76,1,76,1.5,M7,"Double Bass, Violoncello"
76,1.5,76,2,M7,"Double Bass, Violoncello"
76,2,76,2.5,M7,"Double Bass, Violoncello"
76,2.5,76,3,M7,"Double Bass, Violoncello"
76,3,76,3.5,M7,"Double Bass, Violoncello"
76,3.5,76,4,M7,"Double Bass, Violoncello"
76,4,76,4.5,M7,"Double Bass, Violoncello"
76,4.5,77,1,M7,"Double Bass, Violoncello"
76,5,77,1,M7,"Double Bass, Violoncello"
76,5.5,77,1,M7,"Double Bass, Violoncello"
76,6,77,1,M7,"Double Bass, Violoncello"
76,6.5,77,1,M7,"Double Bass, Violoncello"
76,7,77,1,M7,"Double Bass, Violoncello"
76,7.5,77,1,M7,"Double Bass, Violoncello"
76,8,77,1,M7,"Double Bass, Violoncello"
76,8.5,77,1,M7,"Double Bass, Violoncello"
77,1,77,1.5,M7,"Double Bass, Violoncello"
77,1.5,77,2,M7,"Double Bass, Violoncello"
77,2,77,2.5,M7,"Double Bass, Violoncello"
77,2.5,77,3,M7,"Double Bass, Violoncello"
77,3,77,3.5,M7,"Double Bass, Violoncello"
77,3.5,77,4,M7,"Double Bass, Violoncello"
77,4,77,4.5,M7,"Double Bass, Violoncello"
77,4.5,78,1,M7,"Double Bass, Violoncello"
78,1,78,1.5,M7,"Double Bass, Violoncello"
78,1.5,78,2,M7,"Double Bass, Violoncello"
78,2,78,2.5,M7,"Double Bass, Violoncello"
78,2.5,78,3,M7,"Double Bass, Violoncello"
78,3,78,3.5,M7,"Double Bass, Violoncello"
78,3.5,78,4,M7,"Double Bass, Violoncello"
78,4,78,4.5,M7,"Double Bass, Violoncello"
78,4.5,79,1,M7,"Double Bass, Violoncello"
79,1,79,1.5,M7,"Double Bass, Violoncello"
79,1.5,79,2,M7,"Double Bass, Violoncello"
79,2,79,2.5,M7,"Double Bass, Violoncello"
79,2.5,79,3,M7,"Double Bass, Violoncello"
79,3,79,3.5,M7,"Double Bass, Violoncello"
79,3.5,79,4,M7,"Double Bass, Violoncello"
79,4,79,4.5,M7,"Double Bass, Violoncello"
79,4.5,80,1,M7,"Double Bass, Violoncello"
80,1,80,1.5,M7,Violoncello
80,1,80,2,M9,Double Bass
80,1.5,80,2,M7,Violoncello
80,2,80,2.5,M7,Violoncello
80,2,80,3,M9,Double Bass
80,2.5,80,3,M7,Violoncello
80,3,80,3.5,M7,Violoncello
80,3,80,4,M9,Double Bass
80,3.5,80,4,M7,Violoncello
80,4,80,4.5,M7,Violoncello
80,4,81,1,M9,Double Bass
80,4.5,81,1,M7,Violoncello
81,1,97,1,M12,
81,1,81,1.5,M7,"Double Bass, Violoncello"
81,1.5,81,2,M6,Violin I
81,1.5,81,2,M7,"Double Bass, Violoncello"
81,2,81,2.5,M7,"Double Bass, Violoncello"
81,2.5,81,3,M6,Violin I
81,2.5,81,3,M7,"Double Bass, Violoncello"
81,3,81,3.5,M7,"Double Bass, Violoncello"
81,3.5,81,4,M7,"Double Bass, Violoncello"
81,4,81,4.5,M7,"Double Bass, Violoncello"
81,4.5,82,1,M7,"Double Bass, Violoncello"
82,1,82,1.5,M7,"Double Bass, Violoncello"
82,1.5,82,1.75,M6,Violin I
82,1.5,82,2,M7,"Double Bass, Violoncello"
82,1.75,82,2,M6,Violin I
82,2,82,2.5,M7,"Double Bass, Violoncello"
82,2.5,82,3,M6,Violin I
82,2.5,82,3,M7,"Double Bass, Violoncello"
82,3,82,3.5,M7,"Double Bass, Violoncello"
82,3.5,82,4,M6,Violin I
82,3.5,82,4,M7,"Double Bass, Violoncello"
82,4,82,4.5,M7,"Double Bass, Violoncello"
82,4.5,82,4.75,M6,Violin I
82,4.5,83,1,M7,"Double Bass, Violoncello"
82,4.75,83,1,M6,Violin I
83,1,83,1.5,M7,"Double Bass, Violoncello"
83,1.5,83,2,M6,Violin I
83,1.5,83,2,M7,"Double Bass, Violoncello"
83,2,83,2.5,M7,"Double Bass, Violoncello"
83,2.5,83,3,M6,Violin I
83,2.5,83,3,M7,"Double Bass, Violoncello"
83,3,83,3.5,M7,"Double Bass, Violoncello"
83,3.5,83,4,M7,"Double Bass, Violoncello"
83,4,83,4.5,M7,"Double Bass, Violoncello"
83,4.5,84,1,M7,"Double Bass, Violoncello"
84,1,84,1.5,M7,Violoncello
84,1,84,2,M9,Double Bass
84,1.5,84,1.75,M6,Violin I
84,1.5,84,2,M7,Violoncello
84,1.75,84,2,M6,Violin I
84,2,84,2.5,M7,Violoncello
84,2,84,3,M9,Double Bass
84,2.5,84,3,M6,Violin I
84,2.5,84,3,M7,Violoncello
84,3,84,3.5,M7,Violoncello
84,3,84,4,M9,Double Bass
84,3.5,84,4,M6,Violin I
84,3.5,84,4,M7,Violoncello
84,4,84,4.5,M7,Violoncello
84,4,85,1,M9,Double Bass
84,4.5,84,4.75,M6,Violin I
84,4.5,85,1,M7,Violoncello
84,4.75,85,1,M6,Violin I
85,1,97,1,M8,
85,1,85,1.5,M7,"Double Bass, Violoncello"
85,1.5,85,2,M7,"Double Bass, Violoncello"
85,2,85,2.5,M7,"Double Bass, Violoncello"
85,2.5,85,3,M7,"Double Bass, Violoncello"
85,3,85,3.5,M7,"Double Bass, Violoncello"
85,3.5,85,4,M7,"Double Bass, Violoncello"
85,4,85,4.5,M7,"Double Bass, Violoncello"
85,4.5,86,1,M7,"Double Bass, Violoncello"
86,1,86,1.5,M7,"Double Bass, Violoncello"
86,1.5,86,2,M7,"Double Bass, Violoncello"
86,2,86,2.5,M7,"Double Bass, Violoncello"
86,2.5,86,3,M7,"Double Bass, Violoncello"
86,3,86,3.5,M7,"Double Bass, Violoncello"
86,3.5,86,4,M7,"Double Bass, Violoncello"
86,4,86,4.5,M7,"Double Bass, Violoncello"
86,4.5,87,1,M7,"Double Bass, Violoncello"
87,1,87,2,M9,Double Bass
87,1,87,1.5,M7,"Double Bass, Violoncello"
87,1.5,87,2,M7,"Double Bass, Violoncello"
87,2,87,2.5,M7,"Double Bass, Violoncello"
87,2.5,87,3,M7,"Double Bass, Violoncello"
87,3,87,3.5,M7,"Double Bass, Violoncello"
87,3.5,87,4,M7,"Double Bass, Violoncello"
87,4,87,4.5,M7,"Double Bass, Violoncello"
87,4.5,88,1,M7,"Double Bass, Violoncello"
88,1.5,88,2,M7,Violoncello
88,2,88,2.5,M7,Violoncello
88,2,88,3,M9,Double Bass
88,2.5,88,3,M7,Violoncello
88,3,88,3.5,M7,Violoncello
88,3,88,4,M9,Double Bass
88,3.5,88,4,M7,Violoncello
88,4,88,4.5,M7,Violoncello
88,4,89,1,M9,Double Bass
88,4.5,89,1,M7,Violoncello
89,1,89,1.5,M1,Percussion
88,1,97,1,M10,
88,1,97,1,M11,
88,1,88,1.5,M7,"Double Bass, Violoncello"
88,1.5,88,2,M1,Percussion
88,1.5,88,2,M6,"Flute 1, Flute 2"
88,1.5,88,2,M7,"Double Bass, Violoncello"
88,2,88,2.5,M1,Percussion
88,2,88,2.5,M7,"Double Bass, Violoncello"
88,2.5,88,3,M1,Percussion
88,2.5,88,3,M6,"Flute 1, Flute 2"
88,2.5,88,3,M7,"Double Bass, Violoncello"
88,3,88,3.5,M1,Percussion
88,3,88,3.5,M7,"Double Bass, Violoncello"
88,3.5,88,4,M1,Percussion
88,3.5,88,4,M7,"Double Bass, Violoncello"
88,4,88,4.5,M1,Percussion
88,4,88,4.5,M7,"Double Bass, Violoncello"
88,4.5,89,1,M1,Percussion
88,4.5,89,1,M7,"Double Bass, Violoncello"
89,1,89,1.5,M7,"Double Bass, Violoncello"
89,1.5,89,1.75,M6,"Flute 1, Flute 2"
89,1.5,89,2,M7,"Double Bass, Violoncello"
89,1.75,89,2,M6,"Flute 1, Flute 2"
89,2,89,2.5,M7,"Double Bass, Violoncello"
89,2.5,89,3,M6,"Flute 1, Flute 2"
89,2.5,89,3,M7,"Double Bass, Violoncello"
89,3,89,3.5,M7,"Double Bass, Violoncello"
89,3.5,89,4,M6,"Flute 1, Flute 2"
89,3.5,89,4,M7,"Double Bass, Violoncello"
89,4,89,4.5,M7,"Double Bass, Violoncello"
89,4.5,89,4.75,M6,"Flute 1, Flute 2"
89,4.5,90,1,M7,"Double Bass, Violoncello"
89,4.75,90,1,M6,"Flute 1, Flute 2"
90,1,90,1.5,M1,Percussion
90,1,90,1.5,M7,"Double Bass, Violoncello"
90,1.5,90,2,M1,Percussion
90,1.5,90,2,M6,"Flute 1, Flute 2"
90,1.5,90,2,M7,"Double Bass, Violoncello"
90,2,90,2.5,M1,Percussion
90,2,90,2.5,M7,"Double Bass, Violoncello"
90,2.5,90,3,M1,Percussion
90,2.5,90,3,M6,"Flute 1, Flute 2"
90,2.5,90,3,M7,"Double Bass, Violoncello"
90,3,90,3.5,M1,Percussion
90,3,90,3.5,M7,"Double Bass, Violoncello"
90,3.5,90,4,M1,Percussion
90,3.5,90,4,M7,"Double Bass, Violoncello"
90,4,90,4.5,M1,Percussion
90,4,90,4.5,M7,"Double Bass, Violoncello"
90,4.5,91,1,M1,Percussion
90,4.5,91,1,M7,"Double Bass, Violoncello"
91,1,91,1.5,M7,Violoncello
91,1,91,2,M9,Double Bass
91,1.5,91,1.75,M6,"Flute 1, Flute 2"
91,1.5,91,2,M7,Violoncello
91,1.75,91,2,M6,"Flute 1, Flute 2"
91,2,91,2.5,M7,Violoncello
91,2,91,3,M9,Double Bass
91,2.5,91,3,M6,"Flute 1, Flute 2"
91,2.5,91,3,M7,Violoncello
91,3,91,3.5,M7,Violoncello
91,3,91,4,M9,Double Bass
91,3.5,91,4,M6,"Flute 1, Flute 2"
91,3.5,91,4,M7,Violoncello
91,4,91,4.5,M7,Violoncello
91,4,92,1,M9,Double Bass
91,4.5,91,4.75,M6,"Flute 1, Flute 2"
91,4.5,92,1,M7,Violoncello
91,4.75,92,1,M6,"Flute 1, Flute 2"
92,1,92,1.5,M1,"Drum Set, Percussion"
92,1,92,1.25,M2,Conga
92,1,92,1.25,M3,Castanets
92,1,92,1.5,M7,"Double Bass, Violoncello"
92,1.25,92,1.5,M2,Conga
92,1.25,92,1.5,M3,Castanets
92,1.5,92,2,M1,"Drum Set, Percussion"
92,1.5,92,2,M2,Conga
92,1.5,92,1.75,M3,Castanets
92,1.5,92,2,M6,"Flute 1, Flute 2"
92,1.5,92,2,M7,"Double Bass, Violoncello"
92,1.75,92,2,M3,Castanets
92,2,92,2.5,M1,"Drum Set, Percussion"
92,2,92,2.25,M2,Conga
92,2,92,2.25,M3,Castanets
92,2,92,2.5,M7,"Double Bass, Violoncello"
92,2.25,92,2.5,M2,Conga
92,2.25,92,2.5,M3,Castanets
92,2.5,92,3,M1,"Drum Set, Percussion"
92,2.5,92,3,M2,Conga
92,2.5,92,2.75,M3,Castanets
92,2.5,92,3,M6,"Flute 1, Flute 2"
92,2.5,92,3,M7,"Double Bass, Violoncello"
92,2.75,92,3,M3,Castanets
92,3,92,3.5,M1,"Drum Set, Percussion"
92,3,92,3.25,M2,Conga
92,3,92,3.25,M3,Castanets
92,3,92,3.5,M7,"Double Bass, Violoncello"
92,3.25,92,3.5,M2,Conga
92,3.25,92,3.5,M3,Castanets
92,3.5,92,4,M1,"Drum Set, Percussion"
92,3.5,92,3.75,M2,Conga
92,3.5,92,3.75,M3,Castanets
92,3.5,92,4,M7,"Double Bass, Violoncello"
92,3.75,92,4,M2,Conga
92,3.75,92,4,M3,Castanets
92,4,92,4.5,M1,"Drum Set, Percussion"
92,4,92,4.5,M2,Conga
92,4,92,4.25,M3,Castanets
92,4,92,4.5,M7,"Double Bass, Violoncello"
92,4.25,92,4.5,M3,Castanets
92,4.5,93,1,M1,"Drum Set, Percussion"
92,4.5,93,1,M2,Conga
92,4.5,92,4.75,M3,Castanets
92,4.5,93,1,M7,"Double Bass, Violoncello"
92,4.75,93,1,M3,Castanets
93,1,93,1.5,M1,Drum Set
93,1,93,1.5,M2,Conga
93,1,93,1.25,M3,Castanets
93,1,93,1.5,M7,"Double Bass, Violoncello"
93,1.25,93,1.5,M3,Castanets
93,1.5,93,2,M1,Drum Set
93,1.5,93,1.75,M2,Conga
93,1.5,93,1.75,M3,Castanets
93,1.5,93,1.75,M6,"Flute 1, Flute 2"
93,1.5,93,2,M7,"Double Bass, Violoncello"
93,1.75,93,2,M2,Conga
93,1.75,93,2,M3,Castanets
93,1.75,93,2,M6,"Flute 1, Flute 2"
93,2,93,2.5,M1,Drum Set
93,2,93,2.5,M2,Conga
93,2,93,2.25,M3,Castanets
93,2,93,2.5,M7,"Double Bass, Violoncello"
93,2.25,93,2.5,M3,Castanets
93,2.5,93,3,M1,Drum Set
93,2.5,93,2.75,M2,Conga
93,2.5,93,2.75,M3,Castanets
93,2.5,93,3,M6,"Flute 1, Flute 2"
93,2.5,93,3,M7,"Double Bass, Violoncello"
93,2.75,93,3,M2,Conga
93,2.75,93,3,M3,Castanets
93,3,93,3.5,M1,Drum Set
93,3,93,3.5,M2,Conga
93,3,93,3.25,M3,Castanets
93,3,93,3.5,M7,"Double Bass, Violoncello"
93,3.25,93,3.5,M3,Castanets
93,3.5,93,4,M1,Drum Set
93,3.5,93,4,M2,Conga
93,3.5,93,3.75,M3,Castanets
93,3.5,93,4,M6,"Flute 1, Flute 2"
93,3.5,93,4,M7,"Double Bass, Violoncello"
93,3.75,93,4,M3,Castanets
93,4,93,4.5,M1,Drum Set
93,4,93,4.25,M2,Conga
93,4,93,4.25,M3,Castanets
93,4,93,4.5,M7,"Double Bass, Violoncello"
93,4.25,93,4.5,M2,Conga
93,4.25,93,4.5,M3,Castanets
93,4.5,94,1,M1,Drum Set
93,4.5,93,4.75,M2,Conga
93,4.5,93,4.75,M3,Castanets
93,4.5,93,4.75,M6,"Flute 1, Flute 2"
93,4.5,94,1,M7,"Double Bass, Violoncello"
93,4.75,94,1,M2,Conga
93,4.75,94,1,M3,Castanets
93,4.75,94,1,M6,"Flute 1, Flute 2"
94,1,94,1.5,M1,"Drum Set, Percussion"
94,1,94,1.25,M2,Conga
94,1,94,1.25,M3,Castanets
94,1,94,1.5,M7,"Double Bass, Violoncello"
94,1.25,94,1.5,M2,Conga
94,1.25,94,1.5,M3,Castanets
94,1.5,94,2,M1,"Drum Set, Percussion"
94,1.5,94,2,M2,Conga
94,1.5,94,1.75,M3,Castanets
94,1.5,94,2,M6,"Flute 1, Flute 2"
94,1.5,94,2,M7,"Double Bass, Violoncello"
94,1.75,94,2,M3,Castanets
94,2,94,2.5,M1,"Drum Set, Percussion"
94,2,94,2.25,M2,Conga
94,2,94,2.25,M3,Castanets
94,2,94,2.5,M7,"Double Bass, Violoncello"
94,2.25,94,2.5,M2,Conga
94,2.25,94,2.5,M3,Castanets
94,2.5,94,3,M1,"Drum Set, Percussion"
94,2.5,94,3,M2,Conga
94,2.5,94,2.75,M3,Castanets
94,2.5,94,3,M6,"Flute 1, Flute 2"
94,2.5,94,3,M7,"Double Bass, Violoncello"
94,2.75,94,3,M3,Castanets
94,3,94,3.5,M1,"Drum Set, Percussion"
94,3,94,3.25,M2,Conga
94,3,94,3.25,M3,Castanets
94,3,94,3.5,M7,"Double Bass, Violoncello"
94,3.25,94,3.5,M2,Conga
94,3.25,94,3.5,M3,Castanets
94,3.5,94,4,M1,"Drum Set, Percussion"
94,3.5,94,3.75,M2,Conga
94,3.5,94,3.75,M3,Castanets
94,3.5,94,4,M7,"Double Bass, Violoncello"
94,3.75,94,4,M2,Conga
94,3.75,94,4,M3,Castanets
94,4,94,4.5,M1,"Drum Set, Percussion"
94,4,94,4.5,M2,Conga
94,4,94,4.25,M3,Castanets
94,4,94,4.5,M7,"Double Bass, Violoncello"
94,4.25,94,4.5,M3,Castanets
94,4.5,95,1,M1,"Drum Set, Percussion"
94,4.5,95,1,M2,Conga
94,4.5,94,4.75,M3,Castanets
94,4.5,95,1,M7,"Double Bass, Violoncello"
94,4.75,95,1,M3,Castanets
95,1,95,1.5,M1,Drum Set
95,1,95,1.5,M2,Conga
95,1,95,1.25,M3,Castanets
95,1,95,1.5,M7,Violoncello
95,1,95,2,M9,Double Bass
95,1.25,95,1.5,M3,Castanets
95,1.5,95,2,M1,Drum Set
95,1.5,95,1.75,M2,Conga
95,1.5,95,1.75,M3,Castanets
95,1.5,95,1.75,M6,"Flute 1, Flute 2"
95,1.5,95,2,M7,Violoncello
95,1.75,95,2,M2,Conga
95,1.75,95,2,M3,Castanets
95,1.75,95,2,M6,"Flute 1, Flute 2"
95,2,95,2.5,M1,Drum Set
95,2,95,2.5,M2,Conga
95,2,95,2.25,M3,Castanets
95,2,95,2.5,M7,Violoncello
95,2,95,3,M9,Double Bass
95,2.25,95,2.5,M3,Castanets
95,2.5,95,3,M1,Drum Set
95,2.5,95,2.75,M2,Conga
95,2.5,95,2.75,M3,Castanets
95,2.5,95,3,M6,"Flute 1, Flute 2"
95,2.5,95,3,M7,Violoncello
95,2.75,95,3,M2,Conga
95,2.75,95,3,M3,Castanets
95,3,95,3.5,M1,Drum Set
95,3,95,3.5,M2,Conga
95,3,95,3.25,M3,Castanets
95,3,95,3.5,M7,Violoncello
95,3,95,4,M9,Double Bass
95,3.25,95,3.5,M3,Castanets
95,3.5,95,4,M1,Drum Set
95,3.5,95,4,M2,Conga
95,3.5,95,3.75,M3,Castanets
95,3.5,95,4,M6,"Flute 1, Flute 2"
95,3.5,95,4,M7,Violoncello
95,3.75,95,4,M3,Castanets
95,4,95,4.5,M1,Drum Set
95,4,95,4.25,M2,Conga
95,4,95,4.25,M3,Castanets
95,4,95,4.5,M7,Violoncello
95,4,96,1,M9,Double Bass
95,4.25,95,4.5,M2,Conga
95,4.25,95,4.5,M3,Castanets
95,4.5,96,1,M1,Drum Set
95,4.5,95,4.75,M2,Conga
95,4.5,95,4.75,M3,Castanets
95,4.5,95,4.75,M6,"Flute 1, Flute 2"
95,4.5,96,1,M7,Violoncello
95,4.75,96,1,M2,Conga
95,4.75,96,1,M3,Castanets
95,4.75,96,1,M6,"Flute 1, Flute 2"
96,1,96,1.5,M6,"Flute 1, Flute 2"
96,1,96,1.5,M7,"Double Bass, Violoncello"
96,1.5,96,2,M6,"Flute 1, Flute 2"
96,1.5,96,2,M7,"Double Bass, Violoncello"
96,2,96,2.5,M7,"Double Bass, Violoncello"
96,2.5,96,3,M7,"Double Bass, Violoncello"
96,3,96,3.5,M7,"Double Bass, Violoncello"
96,3.5,96,4,M7,"Double Bass, Violoncello"
96,4,96,4.5,M7,"Double Bass, Violoncello"
96,4.5,97,1,M7,"Double Bass, Violoncello"
97,1,97,1.5,M7,"Double Bass, Violoncello"
97,1.5,97,2,M7,"Double Bass, Violoncello"
97,2,97,2.5,M7,"Double Bass, Violoncello"
97,2.5,97,3,M7,"Double Bass, Violoncello"
97,3,97,3.5,M7,"Double Bass, Violoncello"
97,3.5,97,4,M7,"Double Bass, Violoncello"
97,4,97,4.5,M7,"Double Bass, Violoncello"
97,4.5,98,1,M7,"Double Bass, Violoncello"
98,1,98,2,M9,"Double Bass, Violoncello"
98,2,98,3,M9,"Double Bass, Violoncello"
98,3,98,4,M9,"Double Bass, Violoncello"
98,4,99,1,M9,"Double Bass, Violoncello"
99,1,99,2,M9,"Double Bass, Violoncello"
